Age,Height(cm),Weight(kg),Veg/Non-Veg,Gender,Workout,Vegan,Protein_min(g),Protein_max(g)
50,180,69,Non-veg,M,True,False,103.5,124.2
56,164,90,Veg,F,False,True,108.0,135.0
28,179,77,Non-veg,M,True,False,115.5,138.6
47,150,117,Veg,F,False,False,140.4,175.5
50,177,119,Non-veg,M,False,False,178.5,214.2
29,170,72,Non-veg,F,True,True,86.4,108.0
49,188,47,Non-veg,M,False,False,70.5,84.6
48,187,50,Veg,M,True,False,75.0,90.0
33,151,65,Non-veg,F,True,True,78.0,97.5
57,172,118,Non-veg,M,False,False,177.0,212.4
21,169,107,Non-veg,F,False,False,128.4,160.5
22,166,71,Non-veg,M,False,True,106.5,127.8
54,187,69,Non-veg,M,True,False,103.5,124.2
46,161,88,Non-veg,M,False,False,132.0,158.4
49,161,92,Non-veg,M,False,True,138.0,165.6
42,163,111,Non-veg,F,False,False,133.2,166.5
28,190,99,Veg,M,True,False,148.5,178.2
43,156,111,Non-veg,F,True,True,133.2,166.5
26,170,104,Non-veg,F,True,True,124.8,156.0
55,155,51,Veg,F,False,True,61.2,76.5
60,173,111,Veg,M,False,True,166.5,199.8
48,167,80,Veg,M,False,False,120.0,144.0
56,169,93,Non-veg,M,True,False,139.5,167.4
35,162,113,Non-veg,F,True,False,135.6,169.5
38,161,99,Non-veg,M,False,False,148.5,178.2
29,190,42,Non-veg,M,True,False,63.0,75.6
23,173,46,Non-veg,M,True,False,69.0,82.8
40,153,102,Veg,F,True,True,122.4,153.0
26,182,110,Veg,M,True,False,165.0,198.0
56,180,83,Veg,M,True,False,124.5,149.4
27,169,93,Veg,F,False,True,111.6,139.5
44,167,98,Non-veg,M,False,False,147.0,176.4
21,179,70,Non-veg,M,False,True,105.0,126.0
36,152,116,Veg,F,True,True,139.2,174.0
39,171,51,Non-veg,M,True,True,76.5,91.8
57,161,83,Non-veg,F,True,False,99.6,124.5
54,166,46,Non-veg,F,True,False,55.2,69.0
38,171,52,Non-veg,M,True,False,78.0,93.6
27,190,84,Veg,M,True,True,126.0,151.2
37,155,120,Veg,F,False,False,144.0,180.0
34,185,67,Veg,M,True,False,100.5,120.6
57,150,106,Veg,F,True,True,127.2,159.0
48,164,73,Veg,F,True,False,87.6,109.5
28,169,47,Non-veg,M,True,True,70.5,84.6
26,151,90,Non-veg,F,True,True,108.0,135.0
30,190,79,Veg,M,True,True,118.5,142.2
38,169,46,Non-veg,F,False,True,55.2,69.0
27,163,120,Non-veg,F,False,False,144.0,180.0
57,176,59,Non-veg,M,False,True,88.5,106.2
19,181,60,Non-veg,M,False,True,90.0,108.0
48,157,77,Veg,F,False,False,92.4,115.5
47,168,60,Non-veg,M,True,False,90.0,108.0
29,165,105,Non-veg,F,False,False,126.0,157.5
23,155,88,Non-veg,F,False,False,105.6,132.0
46,166,57,Veg,F,False,True,68.4,85.5
45,177,48,Veg,M,False,True,72.0,86.4
50,162,116,Non-veg,M,True,False,174.0,208.8
22,172,69,Veg,M,False,True,103.5,124.2
21,168,44,Non-veg,M,False,False,66.0,79.2
46,163,55,Non-veg,F,True,True,66.0,82.5
25,161,108,Veg,F,True,True,129.6,162.0
51,166,78,Non-veg,M,False,True,117.0,140.4
18,150,60,Non-veg,F,True,False,72.0,90.0
32,165,68,Veg,F,True,True,81.6,102.0
29,170,79,Non-veg,F,False,False,94.8,118.5
36,181,119,Non-veg,M,True,False,178.5,214.2
56,160,66,Veg,M,False,True,99.0,118.8
30,181,119,Veg,M,False,True,178.5,214.2
59,164,110,Veg,F,False,True,132.0,165.0
54,161,87,Veg,M,True,True,130.5,156.6
59,164,84,Non-veg,F,True,True,100.8,126.0
41,163,59,Veg,F,True,False,70.8,88.5
45,187,108,Veg,M,False,False,162.0,194.4
57,165,118,Veg,M,False,True,177.0,212.4
32,170,40,Veg,F,True,True,48.0,60.0
39,180,85,Veg,M,True,False,127.5,153.0
35,166,52,Non-veg,M,True,True,78.0,93.6
38,158,50,Non-veg,F,False,True,60.0,75.0
21,165,113,Veg,F,True,True,135.6,169.5
59,162,64,Non-veg,M,True,False,96.0,115.2
20,159,95,Veg,F,False,True,114.0,142.5
37,187,59,Veg,M,False,True,88.5,106.2
57,180,116,Non-veg,M,False,True,174.0,208.8
42,174,41,Non-veg,M,False,True,61.5,73.8
58,150,92,Non-veg,F,False,False,110.4,138.0
30,171,54,Veg,M,True,True,81.0,97.2
21,180,59,Non-veg,M,True,True,88.5,106.2
36,174,43,Veg,M,True,True,64.5,77.4
18,188,87,Non-veg,M,True,False,130.5,156.6
19,171,99,Veg,M,True,False,148.5,178.2
47,159,61,Veg,F,False,False,73.2,91.5
18,151,60,Non-veg,F,False,False,72.0,90.0
25,153,110,Non-veg,F,False,True,132.0,165.0
48,168,111,Veg,F,False,True,133.2,166.5
54,164,55,Veg,F,True,True,66.0,82.5
40,156,98,Non-veg,F,True,False,117.6,147.0
47,170,65,Non-veg,F,True,True,78.0,97.5
35,168,60,Non-veg,M,False,True,90.0,108.0
26,166,74,Veg,F,False,False,88.8,111.0
20,183,66,Veg,M,True,False,99.0,118.8
52,168,120,Veg,F,False,False,144.0,180.0
52,179,48,Veg,M,True,True,72.0,86.4
49,178,68,Non-veg,M,False,False,102.0,122.4
26,161,50,Non-veg,M,True,False,75.0,90.0
55,163,97,Veg,F,True,True,116.4,145.5
41,176,68,Veg,M,False,True,102.0,122.4
43,168,47,Non-veg,F,False,True,56.4,70.5
39,179,57,Non-veg,M,True,True,85.5,102.6
31,177,101,Veg,M,False,True,151.5,181.8
47,187,93,Veg,M,False,True,139.5,167.4
41,171,85,Non-veg,M,False,True,127.5,153.0
24,155,44,Veg,F,False,False,52.8,66.0
34,151,86,Non-veg,F,False,False,103.2,129.0
47,155,76,Veg,F,False,False,91.2,114.0
58,160,115,Veg,F,False,False,138.0,172.5
20,163,119,Non-veg,F,False,False,142.8,178.5
35,153,54,Veg,F,True,True,64.8,81.0
56,158,61,Veg,F,False,False,73.2,91.5
18,165,51,Veg,F,True,True,61.2,76.5
20,168,115,Non-veg,F,False,False,138.0,172.5
55,190,42,Non-veg,M,True,False,63.0,75.6
58,161,92,Veg,M,True,True,138.0,165.6
29,154,79,Non-veg,F,True,True,94.8,118.5
59,170,83,Non-veg,F,True,False,99.6,124.5
31,158,103,Veg,F,False,True,123.6,154.5
46,166,104,Non-veg,F,False,True,124.8,156.0
54,157,46,Non-veg,F,True,True,55.2,69.0
45,172,80,Veg,M,False,True,120.0,144.0
19,174,63,Veg,M,True,False,94.5,113.4
25,160,88,Veg,F,False,False,105.6,132.0
59,161,52,Non-veg,F,False,False,62.4,78.0
27,170,100,Non-veg,F,True,False,120.0,150.0
26,150,78,Veg,F,True,False,93.6,117.0
39,181,52,Non-veg,M,False,False,78.0,93.6
54,174,47,Veg,M,True,False,70.5,84.6
50,166,108,Non-veg,M,True,False,162.0,194.4
22,155,88,Non-veg,F,False,False,105.6,132.0
28,168,80,Veg,M,True,False,120.0,144.0
19,150,80,Veg,F,False,True,96.0,120.0
47,156,96,Non-veg,F,False,True,115.2,144.0
27,164,93,Veg,M,True,True,139.5,167.4
52,185,108,Veg,M,True,True,162.0,194.4
52,170,75,Veg,M,False,True,112.5,135.0
38,168,102,Veg,F,True,False,122.4,153.0
48,171,46,Veg,M,True,False,69.0,82.8
41,150,44,Veg,F,False,False,52.8,66.0
54,164,47,Non-veg,F,True,False,56.4,70.5
47,162,67,Veg,M,True,False,100.5,120.6
44,154,99,Veg,F,False,False,118.8,148.5
23,181,56,Non-veg,M,True,True,84.0,100.8
49,150,76,Non-veg,F,False,True,91.2,114.0
50,163,86,Veg,F,False,True,103.2,129.0
40,169,115,Veg,M,True,False,172.5,207.0
53,161,94,Non-veg,F,False,False,112.8,141.0
51,165,74,Non-veg,F,True,False,88.8,111.0
32,152,71,Non-veg,F,False,True,85.2,106.5
29,177,91,Non-veg,M,False,False,136.5,163.8
40,160,120,Non-veg,F,False,True,144.0,180.0
25,170,63,Non-veg,M,True,True,94.5,113.4
60,157,53,Veg,F,False,False,63.6,79.5
45,170,69,Veg,M,False,False,103.5,124.2
32,154,63,Non-veg,F,False,False,75.6,94.5
19,163,114,Veg,F,False,True,136.8,171.0
28,164,44,Non-veg,M,True,False,66.0,79.2
32,171,107,Non-veg,M,False,False,160.5,192.6
42,177,105,Veg,M,True,False,157.5,189.0
26,150,57,Non-veg,F,True,False,68.4,85.5
44,158,43,Non-veg,F,True,False,51.6,64.5
22,163,94,Non-veg,F,True,False,112.8,141.0
49,170,92,Veg,F,True,True,110.4,138.0
39,177,117,Veg,M,False,True,175.5,210.6
33,151,80,Veg,F,True,False,96.0,120.0
42,164,117,Veg,M,False,True,175.5,210.6
55,153,105,Non-veg,F,True,False,126.0,157.5
53,154,70,Veg,F,False,True,84.0,105.0
41,176,79,Non-veg,M,True,False,118.5,142.2
18,168,105,Veg,F,False,False,126.0,157.5
56,188,63,Non-veg,M,False,True,94.5,113.4
50,160,108,Veg,M,False,True,162.0,194.4
33,164,63,Non-veg,M,True,True,94.5,113.4
40,187,71,Veg,M,False,True,106.5,127.8
55,184,82,Veg,M,True,True,123.0,147.6
32,186,113,Non-veg,M,True,True,169.5,203.4
26,164,76,Non-veg,F,True,True,91.2,114.0
32,153,115,Veg,F,True,False,138.0,172.5
43,162,91,Veg,M,False,False,136.5,163.8
46,152,86,Veg,F,True,False,103.2,129.0
59,175,113,Non-veg,M,False,True,169.5,203.4
42,184,89,Veg,M,False,False,133.5,160.2
32,160,91,Non-veg,F,False,True,109.2,136.5
55,184,74,Non-veg,M,True,False,111.0,133.2
40,167,106,Non-veg,M,False,True,159.0,190.8
40,163,99,Veg,M,False,False,148.5,178.2
23,184,50,Veg,M,False,True,75.0,90.0
56,163,66,Veg,M,False,False,99.0,118.8
54,178,81,Veg,M,False,True,121.5,145.8
46,160,73,Non-veg,F,False,True,87.6,109.5
37,157,42,Non-veg,F,False,True,50.4,63.0
37,166,88,Veg,F,False,False,105.6,132.0
52,179,101,Veg,M,True,True,151.5,181.8
26,173,70,Veg,M,True,False,105.0,126.0
46,152,43,Veg,F,False,False,51.6,64.5
42,169,87,Veg,M,False,True,130.5,156.6
32,173,44,Non-veg,M,True,False,66.0,79.2
49,188,79,Non-veg,M,False,True,118.5,142.2
41,170,61,Veg,F,False,False,73.2,91.5
60,160,52,Non-veg,F,True,True,62.4,78.0
31,165,51,Veg,F,False,False,61.2,76.5
41,154,40,Veg,F,True,False,48.0,60.0
27,153,76,Veg,F,False,False,91.2,114.0
57,186,65,Non-veg,M,True,True,97.5,117.0
36,173,42,Non-veg,M,True,False,63.0,75.6
51,188,102,Veg,M,False,False,153.0,183.6
60,154,57,Non-veg,F,True,False,68.4,85.5
38,161,60,Veg,M,False,False,90.0,108.0
23,157,94,Veg,F,True,True,112.8,141.0
54,179,115,Veg,M,False,False,172.5,207.0
34,151,64,Non-veg,F,True,True,76.8,96.0
26,159,112,Non-veg,F,True,False,134.4,168.0
33,156,73,Non-veg,F,True,True,87.6,109.5
33,150,65,Veg,F,True,False,78.0,97.5
51,170,79,Non-veg,M,False,False,118.5,142.2
28,162,50,Non-veg,F,False,True,60.0,75.0
26,161,42,Veg,M,True,False,63.0,75.6
44,173,46,Veg,M,False,True,69.0,82.8
49,152,108,Non-veg,F,True,False,129.6,162.0
51,190,46,Veg,M,False,True,69.0,82.8
29,164,73,Veg,F,False,True,87.6,109.5
35,160,102,Veg,F,True,True,122.4,153.0
35,152,115,Veg,F,True,False,138.0,172.5
31,153,86,Non-veg,F,True,True,103.2,129.0
27,164,40,Veg,M,False,True,60.0,72.0
34,157,95,Non-veg,F,False,True,114.0,142.5
46,164,45,Veg,M,True,True,67.5,81.0
56,186,80,Non-veg,M,True,False,120.0,144.0
35,160,106,Veg,M,False,True,159.0,190.8
30,160,44,Veg,F,True,False,52.8,66.0
36,181,82,Veg,M,False,True,123.0,147.6
20,187,50,Non-veg,M,False,False,75.0,90.0
33,150,49,Veg,F,True,False,58.8,73.5
37,182,93,Non-veg,M,False,False,139.5,167.4
19,164,60,Non-veg,M,True,False,90.0,108.0
59,178,80,Veg,M,True,False,120.0,144.0
43,157,103,Non-veg,F,False,True,123.6,154.5
51,170,46,Non-veg,M,False,True,69.0,82.8
33,189,110,Non-veg,M,False,True,165.0,198.0
47,175,41,Non-veg,M,True,False,61.5,73.8
45,151,59,Non-veg,F,False,False,70.8,88.5
39,174,109,Veg,M,False,False,163.5,196.2
23,165,61,Non-veg,F,True,True,73.2,91.5
54,162,49,Non-veg,F,True,False,58.8,73.5
41,172,63,Veg,M,True,True,94.5,113.4
55,157,41,Veg,F,False,False,49.2,61.5
36,164,45,Non-veg,F,False,True,54.0,67.5
45,160,50,Veg,M,False,False,75.0,90.0
36,163,105,Veg,F,False,True,126.0,157.5
36,158,116,Non-veg,F,True,False,139.2,174.0
55,157,115,Non-veg,F,True,False,138.0,172.5
19,160,68,Veg,M,False,True,102.0,122.4
23,176,44,Non-veg,M,True,False,66.0,79.2
51,158,107,Non-veg,F,False,False,128.4,160.5
46,164,97,Veg,M,True,False,145.5,174.6
28,164,47,Non-veg,F,True,False,56.4,70.5
21,155,81,Veg,F,True,False,97.2,121.5
45,151,86,Non-veg,F,False,True,103.2,129.0
30,161,82,Veg,F,True,True,98.4,123.0
29,156,52,Veg,F,True,True,62.4,78.0
25,163,67,Veg,F,True,True,80.4,100.5
44,187,119,Non-veg,M,True,True,178.5,214.2
21,168,107,Non-veg,F,False,False,128.4,160.5
47,182,83,Non-veg,M,True,False,124.5,149.4
41,156,85,Non-veg,F,True,False,102.0,127.5
23,181,79,Veg,M,True,False,118.5,142.2
26,162,74,Non-veg,M,False,True,111.0,133.2
27,173,43,Veg,M,True,True,64.5,77.4
43,150,104,Non-veg,F,False,False,124.8,156.0
26,160,113,Veg,F,False,False,135.6,169.5
28,160,114,Veg,F,True,False,136.8,171.0
22,176,118,Veg,M,False,False,177.0,212.4
32,183,49,Non-veg,M,False,True,73.5,88.2
27,150,85,Non-veg,F,True,True,102.0,127.5
32,157,47,Non-veg,F,True,True,56.4,70.5
34,166,77,Non-veg,M,True,False,115.5,138.6
45,159,85,Veg,F,False,False,102.0,127.5
44,172,96,Non-veg,M,True,True,144.0,172.8
23,187,77,Non-veg,M,True,True,115.5,138.6
42,169,67,Non-veg,F,True,True,80.4,100.5
40,180,93,Veg,M,False,True,139.5,167.4
36,164,71,Non-veg,M,True,True,106.5,127.8
22,152,47,Non-veg,F,False,True,56.4,70.5
40,153,46,Non-veg,F,True,False,55.2,69.0
51,168,42,Non-veg,F,False,False,50.4,63.0
29,186,46,Veg,M,True,False,69.0,82.8
39,171,55,Non-veg,M,False,True,82.5,99.0
48,158,98,Veg,F,True,False,117.6,147.0
50,156,111,Non-veg,F,True,False,133.2,166.5
54,179,51,Non-veg,M,False,False,76.5,91.8
18,163,101,Veg,F,False,True,121.2,151.5
56,178,52,Veg,M,False,False,78.0,93.6
50,168,49,Non-veg,F,True,False,58.8,73.5
20,188,104,Veg,M,True,False,156.0,187.2
31,152,102,Non-veg,F,False,True,122.4,153.0
59,185,94,Non-veg,M,True,True,141.0,169.2
32,178,77,Non-veg,M,False,True,115.5,138.6
54,165,51,Veg,M,False,True,76.5,91.8
25,156,44,Non-veg,F,True,True,52.8,66.0
28,166,103,Non-veg,M,True,False,154.5,185.4
57,167,70,Veg,F,True,False,84.0,105.0
43,177,101,Non-veg,M,False,True,151.5,181.8
39,180,112,Veg,M,True,False,168.0,201.6
45,165,62,Veg,F,True,True,74.4,93.0
58,168,69,Veg,F,False,False,82.8,103.5
55,182,49,Veg,M,True,True,73.5,88.2
33,157,102,Non-veg,F,True,True,122.4,153.0
24,160,104,Non-veg,F,True,True,124.8,156.0
48,180,69,Non-veg,M,True,True,103.5,124.2
54,153,108,Non-veg,F,True,False,129.6,162.0
52,165,80,Non-veg,M,True,False,120.0,144.0
38,183,41,Veg,M,True,True,61.5,73.8
60,176,55,Veg,M,False,False,82.5,99.0
34,181,90,Veg,M,True,False,135.0,162.0
35,167,48,Non-veg,M,True,False,72.0,86.4
27,170,66,Non-veg,F,True,True,79.2,99.0
52,158,86,Veg,F,False,True,103.2,129.0
27,176,89,Non-veg,M,True,True,133.5,160.2
48,168,62,Non-veg,M,True,True,93.0,111.6
21,165,61,Veg,F,False,False,73.2,91.5
33,150,72,Non-veg,F,True,True,86.4,108.0
53,185,117,Non-veg,M,False,True,175.5,210.6
21,155,71,Non-veg,F,False,False,85.2,106.5
41,185,47,Veg,M,False,False,70.5,84.6
29,167,76,Non-veg,F,False,False,91.2,114.0
33,169,99,Non-veg,F,False,True,118.8,148.5
42,159,100,Veg,F,False,True,120.0,150.0
38,155,62,Veg,F,True,True,74.4,93.0
44,167,58,Veg,F,False,True,69.6,87.0
24,187,71,Non-veg,M,False,False,106.5,127.8
43,177,75,Veg,M,True,False,112.5,135.0
54,169,73,Non-veg,M,True,True,109.5,131.4
24,190,66,Veg,M,False,True,99.0,118.8
34,167,114,Veg,M,False,True,171.0,205.2
29,152,43,Non-veg,F,True,True,51.6,64.5
22,158,85,Non-veg,F,False,True,102.0,127.5
49,168,72,Non-veg,F,False,True,86.4,108.0
35,168,57,Veg,F,True,True,68.4,85.5
20,173,64,Veg,M,True,True,96.0,115.2
44,158,60,Non-veg,F,False,True,72.0,90.0
46,151,61,Veg,F,False,False,73.2,91.5
20,150,120,Veg,F,False,True,144.0,180.0
51,153,77,Veg,F,True,True,92.4,115.5
20,154,120,Veg,F,False,True,144.0,180.0
26,173,100,Veg,M,True,False,150.0,180.0
49,185,66,Veg,M,True,False,99.0,118.8
31,170,60,Veg,F,False,True,72.0,90.0
52,181,80,Non-veg,M,False,False,120.0,144.0
41,187,103,Non-veg,M,True,True,154.5,185.4
48,162,83,Non-veg,F,True,False,99.6,124.5
50,165,97,Veg,F,True,True,116.4,145.5
28,179,67,Veg,M,True,False,100.5,120.6
44,177,86,Veg,M,False,True,129.0,154.8
54,187,101,Veg,M,True,False,151.5,181.8
23,181,79,Veg,M,True,False,118.5,142.2
23,170,40,Non-veg,F,False,False,48.0,60.0
25,172,89,Non-veg,M,True,True,133.5,160.2
24,186,55,Veg,M,True,False,82.5,99.0
53,182,119,Veg,M,True,True,178.5,214.2
21,153,73,Veg,F,False,True,87.6,109.5
45,160,114,Non-veg,M,False,False,171.0,205.2
23,181,74,Non-veg,M,False,True,111.0,133.2
60,154,96,Non-veg,F,False,True,115.2,144.0
40,161,90,Veg,F,False,True,108.0,135.0
30,167,50,Veg,F,False,False,60.0,75.0
51,163,114,Veg,F,False,True,136.8,171.0
59,169,104,Non-veg,F,False,False,124.8,156.0
55,159,112,Veg,F,True,True,134.4,168.0
30,174,98,Veg,M,True,True,147.0,176.4
44,165,76,Veg,F,True,False,91.2,114.0
60,186,98,Veg,M,True,False,147.0,176.4
24,165,82,Non-veg,F,False,False,98.4,123.0
58,162,79,Veg,M,True,False,118.5,142.2
37,160,59,Veg,F,False,True,70.8,88.5
42,158,40,Non-veg,F,False,True,48.0,60.0
53,174,52,Non-veg,M,True,True,78.0,93.6
54,163,74,Veg,M,True,False,111.0,133.2
50,174,88,Veg,M,True,True,132.0,158.4
56,188,100,Non-veg,M,False,False,150.0,180.0
27,187,100,Non-veg,M,False,True,150.0,180.0
20,160,109,Veg,F,True,True,130.8,163.5
31,167,85,Veg,F,True,False,102.0,127.5
59,156,94,Non-veg,F,True,True,112.8,141.0
52,159,103,Veg,F,True,True,123.6,154.5
45,153,112,Veg,F,True,True,134.4,168.0
20,187,76,Non-veg,M,True,True,114.0,136.8
21,174,90,Non-veg,M,True,True,135.0,162.0
20,164,58,Non-veg,F,True,False,69.6,87.0
50,160,111,Non-veg,F,True,False,133.2,166.5
47,166,52,Veg,M,False,True,78.0,93.6
51,169,109,Non-veg,M,True,False,163.5,196.2
47,169,40,Veg,F,True,False,48.0,60.0
20,185,103,Non-veg,M,True,False,154.5,185.4
34,189,100,Veg,M,True,True,150.0,180.0
24,150,47,Veg,F,False,True,56.4,70.5
19,185,86,Veg,M,False,False,129.0,154.8
46,190,53,Veg,M,True,True,79.5,95.4
57,169,61,Non-veg,F,False,True,73.2,91.5
39,179,90,Non-veg,M,True,False,135.0,162.0
42,161,103,Veg,F,True,True,123.6,154.5
53,160,102,Non-veg,M,True,True,153.0,183.6
29,166,102,Veg,M,False,False,153.0,183.6
56,165,118,Non-veg,F,True,True,141.6,177.0
34,159,110,Non-veg,F,False,True,132.0,165.0
47,169,73,Non-veg,F,True,True,87.6,109.5
54,164,68,Veg,F,True,True,81.6,102.0
28,182,86,Non-veg,M,True,False,129.0,154.8
56,159,52,Non-veg,F,False,True,62.4,78.0
18,164,79,Veg,M,False,False,118.5,142.2
41,152,51,Non-veg,F,True,True,61.2,76.5
57,187,83,Veg,M,True,False,124.5,149.4
41,155,102,Veg,F,False,False,122.4,153.0
45,189,107,Veg,M,True,False,160.5,192.6
25,158,40,Veg,F,False,False,48.0,60.0
50,150,40,Non-veg,F,False,False,48.0,60.0
39,160,114,Veg,F,False,True,136.8,171.0
41,174,62,Veg,M,True,False,93.0,111.6
29,177,113,Non-veg,M,True,True,169.5,203.4
60,189,51,Non-veg,M,False,False,76.5,91.8
19,161,73,Non-veg,F,True,True,87.6,109.5
48,169,44,Veg,M,True,False,66.0,79.2
51,157,59,Non-veg,F,True,False,70.8,88.5
45,153,100,Non-veg,F,False,True,120.0,150.0
42,160,115,Non-veg,F,True,True,138.0,172.5
42,156,92,Veg,F,True,True,110.4,138.0
34,183,76,Veg,M,False,True,114.0,136.8
27,169,71,Non-veg,F,True,False,85.2,106.5
36,165,101,Non-veg,M,False,True,151.5,181.8
44,167,50,Veg,F,False,True,60.0,75.0
26,160,87,Veg,F,True,False,104.4,130.5
30,170,95,Non-veg,F,False,False,114.0,142.5
22,152,52,Non-veg,F,True,False,62.4,78.0
60,179,93,Veg,M,True,False,139.5,167.4
58,162,113,Veg,M,False,True,169.5,203.4
40,183,103,Veg,M,False,False,154.5,185.4
60,190,83,Veg,M,True,True,124.5,149.4
41,154,79,Veg,F,False,False,94.8,118.5
47,151,75,Non-veg,F,True,False,90.0,112.5
56,174,55,Veg,M,True,True,82.5,99.0
33,160,100,Veg,M,False,False,150.0,180.0
35,165,71,Veg,M,True,False,106.5,127.8
35,171,54,Non-veg,M,False,False,81.0,97.2
50,171,58,Veg,M,True,True,87.0,104.4
55,155,42,Non-veg,F,False,True,50.4,63.0
53,188,76,Veg,M,True,True,114.0,136.8
53,164,63,Veg,F,True,True,75.6,94.5
46,156,72,Veg,F,False,False,86.4,108.0
34,160,45,Veg,F,False,False,54.0,67.5
26,182,40,Non-veg,M,False,True,60.0,72.0
39,162,104,Veg,F,False,False,124.8,156.0
40,159,68,Veg,F,True,True,81.6,102.0
42,160,108,Veg,M,False,False,162.0,194.4
27,164,119,Non-veg,F,False,True,142.8,178.5
31,164,81,Non-veg,M,True,False,121.5,145.8
31,152,112,Veg,F,False,True,134.4,168.0
33,155,50,Veg,F,False,False,60.0,75.0
50,166,59,Veg,F,True,False,70.8,88.5
27,151,42,Non-veg,F,True,False,50.4,63.0
31,173,62,Non-veg,M,False,True,93.0,111.6
49,150,62,Veg,F,False,True,74.4,93.0
39,157,119,Veg,F,False,True,142.8,178.5
38,179,91,Veg,M,False,False,136.5,163.8
22,174,110,Veg,M,True,True,165.0,198.0
34,150,100,Veg,F,True,False,120.0,150.0
50,167,51,Non-veg,M,True,False,76.5,91.8
48,189,51,Non-veg,M,True,False,76.5,91.8
53,155,105,Non-veg,F,True,True,126.0,157.5
50,170,90,Non-veg,F,True,False,108.0,135.0
31,152,44,Non-veg,F,False,False,52.8,66.0
23,169,75,Veg,F,True,True,90.0,112.5
37,158,80,Non-veg,F,False,True,96.0,120.0
28,151,120,Veg,F,True,True,144.0,180.0
44,190,95,Non-veg,M,True,False,142.5,171.0
47,180,46,Non-veg,M,False,False,69.0,82.8
39,173,85,Veg,M,False,False,127.5,153.0
57,163,59,Veg,F,False,False,70.8,88.5
23,169,55,Veg,F,False,True,66.0,82.5
23,189,46,Veg,M,False,True,69.0,82.8
21,164,99,Veg,M,True,False,148.5,178.2
21,184,105,Non-veg,M,False,True,157.5,189.0
42,155,63,Non-veg,F,True,True,75.6,94.5
32,159,70,Veg,F,False,False,84.0,105.0
24,184,67,Non-veg,M,False,True,100.5,120.6
21,160,61,Veg,M,False,True,91.5,109.8
22,183,67,Veg,M,True,True,100.5,120.6
48,166,109,Veg,F,False,True,130.8,163.5
37,180,66,Veg,M,True,True,99.0,118.8
32,150,97,Non-veg,F,False,False,116.4,145.5
32,159,60,Non-veg,F,True,True,72.0,90.0
18,158,54,Veg,F,True,True,64.8,81.0
31,157,116,Veg,F,True,True,139.2,174.0
39,189,99,Non-veg,M,True,True,148.5,178.2
50,169,104,Non-veg,M,True,False,156.0,187.2
37,161,48,Veg,F,False,False,57.6,72.0
38,162,112,Non-veg,F,True,False,134.4,168.0
29,152,46,Veg,F,True,True,55.2,69.0
25,178,73,Non-veg,M,True,True,109.5,131.4
42,188,68,Non-veg,M,True,False,102.0,122.4
57,167,49,Non-veg,M,False,True,73.5,88.2
49,179,95,Non-veg,M,False,False,142.5,171.0
45,163,116,Non-veg,F,False,False,139.2,174.0
29,175,98,Non-veg,M,True,True,147.0,176.4
43,186,95,Non-veg,M,False,False,142.5,171.0
34,169,47,Veg,F,False,True,56.4,70.5
56,168,99,Non-veg,F,False,True,118.8,148.5
37,167,91,Veg,M,False,False,136.5,163.8
30,185,59,Veg,M,True,False,88.5,106.2
50,150,104,Veg,F,True,True,124.8,156.0
31,169,101,Veg,M,False,True,151.5,181.8
30,158,111,Veg,F,False,True,133.2,166.5
41,180,91,Non-veg,M,True,False,136.5,163.8
21,153,112,Non-veg,F,False,True,134.4,168.0
18,161,84,Non-veg,M,True,False,126.0,151.2
58,152,110,Non-veg,F,False,True,132.0,165.0
59,164,93,Non-veg,F,True,False,111.6,139.5
45,162,97,Veg,M,True,True,145.5,174.6
30,185,67,Veg,M,False,True,100.5,120.6
24,169,81,Non-veg,M,True,False,121.5,145.8
49,162,119,Non-veg,F,True,False,142.8,178.5
58,157,106,Veg,F,False,False,127.2,159.0
